node,x,y,z,x_2d,y_2d
VPS16,1.171370267868042,-0.2534127533435821,2.059230327606201,4.748922348022461,-2.8494582176208496
CSTF2T,-2.779102563858032,2.374963760375977,-0.3874786794185638,12.53017520904541,9.374465942382812
LEMD3,-1.8082777261734009,-2.047960042953491,-0.7929778695106506,0.8183426856994629,12.478222846984863
GSPT2,-1.191090703010559,0.1694278866052627,-1.2907088994979858,8.533829689025879,9.509254455566406
HERC3,2.282202959060669,0.2977467179298401,2.757668256759644,5.774342060089111,-6.803264141082764
SEPTIN9,2.4911248683929443,-0.4610807001590729,-1.0571088790893557,4.0202813148498535,0.9766054749488831
KLHL7,2.4447262287139893,0.5681235790252686,3.614886522293091,5.340526103973389,-7.56852388381958
PPP3CC,2.461073160171509,0.6869616508483887,3.8973894119262695,5.361260890960693,-7.679352760314941
FAN1,0.8764613270759583,0.353239357471466,1.5547358989715576,6.60700798034668,-1.8291648626327515
MAP2K4,6.0225701332092285,8.415848731994629,2.9173386096954346,21.6924991607666,7.504004001617432
TXNDC17,1.7869645357131958,0.3098043203353882,1.7716054916381836,7.2723259925842285,-4.548129558563232
ESPL1,2.186433792114258,1.084300875663757,3.444232702255249,5.507196426391602,-7.556430816650391
TGM2,1.0752955675125122,3.729159593582153,1.1389713287353516,18.298309326171875,-0.224887415766716
UROD,-0.3837096989154815,1.8091506958007808,-0.7706592679023743,12.204038619995117,6.941294193267822
MUTYH,1.4347038269042969,0.4967427253723144,2.0769736766815186,6.625315189361572,-4.696474075317383
EIF4G3,0.5981855988502502,-0.1746281087398529,1.2594294548034668,6.278733253479004,-0.8113159537315369
DYNLRB2,2.212810754776001,0.212442010641098,2.3179142475128174,6.392023086547852,-6.093746185302734
MTO1,1.1681454181671145,0.224380075931549,2.293177843093872,4.578815460205078,-4.11296272277832
ATAD3B,1.0554908514022827,0.372668445110321,1.7803375720977783,6.2807297706604,-2.56367564201355
MCM10,1.6565252542495728,0.2902192175388336,3.319320678710937,4.921170711517334,-6.792627811431885
PPP6R3,0.7085874676704407,1.335249662399292,-0.2743016481399536,11.54097843170166,2.3375449180603027
CBWD3,1.6216251850128174,0.5470290184020996,2.210043907165528,6.802707195281982,-5.352836608886719
SMAP1,0.906295120716095,-0.3655318021774292,2.785163164138794,3.8458995819091797,-3.391368865966797
CNOT8,2.1285085678100586,0.1565398722887039,1.8801120519638064,7.292510509490967,-4.438621997833252
SPTLC1,1.4279603958129885,0.7769739031791687,1.6823161840438845,7.817419528961182,-3.520078182220459
IST1,1.5632703304290771,0.4400941431522369,1.600576400756836,7.684704780578613,-3.679551601409912
PIEZO1,1.101504683494568,1.1710827350616455,1.519450545310974,8.25263500213623,-3.1790452003479004
TICAM1,1.690110445022583,0.3563914597034454,1.5855379104614258,7.569866180419922,-3.801226854324341
CENPF,1.079554796218872,0.4876333475112915,1.7454557418823242,6.574326992034912,-3.0215823650360107
AMFR,1.850142478942871,0.5810017585754395,2.1042938232421875,7.284286975860596,-5.586010456085205
MRTO4,0.6736597418785095,0.003538267686963,1.3769510984420776,6.2824625968933105,-0.913668692111969
EXOSC3,1.0978626012802124,1.3121087551116943,1.6966780424118042,8.314371109008789,-3.4174625873565674
SYK,6.082995891571045,8.180500984191895,3.143379211425781,21.547800064086914,7.688161849975586
ITGB3BP,1.133044719696045,-0.3435308337211609,1.105479121208191,6.111964225769043,-1.1059587001800537
SPRED3,1.4968342781066897,0.3804141581058502,2.2031195163726807,7.643166542053223,-6.70979642868042
CARD10,-1.0758177042007446,0.0428476221859455,1.2984479665756226,6.159423351287842,4.224214553833008
UBA7,1.2583091259002686,0.2940545380115509,1.992014050483704,6.100043773651123,-3.4216206073760986
HMGN1,0.790162205696106,0.0872156247496604,1.7903577089309692,5.51708459854126,-1.9277960062026978
ADCY9,1.4412609338760376,0.6166957020759583,1.557355523109436,7.795351505279541,-3.419741153717041
VPS36,1.3122423887252808,4.1497673988342285,1.7182302474975586,18.965017318725586,-0.6984317898750305
GET3,3.017883062362671,0.5478787422180176,4.852447986602783,4.652709007263184,-8.4479398727417
CPSF2,1.2338098287582395,0.8748370409011841,1.7839733362197876,7.452627658843994,-3.4499430656433105
BDH2,1.316960096359253,3.9269511699676514,1.2426044940948486,19.15390968322754,-0.30247756838798523
ZC3H14,1.1172451972961426,0.6717755198478699,1.938649296760559,6.797482490539551,-3.4689218997955322
DLL1,1.667699694633484,0.5848321318626404,1.959647536277771,7.450645923614502,-4.909816265106201
UBA2,1.0222889184951782,0.5592033863067627,1.1722805500030518,7.54542350769043,-1.2450037002563477
SNX14,0.96222186088562,0.2273640930652618,2.278164863586426,4.750202178955078,-3.7707183361053467
PSD4,0.9790989756584167,0.5249568819999695,2.669437885284424,4.78512716293335,-4.981081962585449
PPM1D,1.102067232131958,3.8968214988708496,1.2056488990783691,18.83417320251465,-0.07918812334537506
SIL1,1.4120804071426392,0.2540473639965057,2.7472426891326904,4.434314727783203,-6.065350532531738
CYP2E1,1.3052828311920166,0.3233998715877533,1.8452554941177368,6.479374408721924,-3.150132417678833
L1CAM,-1.306570529937744,-1.9736559391021729,-0.0268774759024381,1.1591660976409912,11.147199630737305
MGA,0.4405909776687622,0.4793297052383423,0.8238885998725891,8.057000160217285,1.785246729850769
CENPW,1.626970648765564,0.8084607124328613,2.0482122898101807,7.7060770988464355,-5.096683025360107
CGAS,1.6881599426269531,0.4304995536804199,2.0038812160491943,6.941890716552734,-4.934290885925293
ARHGEF40,0.4838408529758453,-1.1459366083145142,2.39838981628418,1.1426998376846313,1.5242406129837036
APEH,1.3480160236358645,1.338852882385254,0.7653807401657104,9.288651466369629,-0.928473949432373
STK11IP,1.3514530658721924,0.172690212726593,1.730596661567688,6.35228157043457,-2.6682932376861572
PRPS2,1.0408889055252075,0.5226300358772278,1.991535186767578,6.164613723754883,-3.3303658962249756
CAND1,1.009271502494812,0.2851107716560364,2.0539357662200928,5.439023017883301,-3.1499195098876953
ANK1,1.8669079542160036,0.6815001368522644,2.179776191711426,7.218295097351074,-5.894239902496338
GPAT3,1.4695032835006714,0.7643636465072632,1.994204044342041,7.40716552734375,-4.710012912750244
ETNK1,-2.311342000961304,1.8935459852218628,-0.9257598519325256,12.475868225097656,9.350956916809082
DDX11,0.759303092956543,-0.1244614571332931,1.5806673765182495,5.616509914398193,-1.4610806703567505
RTL8B,0.9716051816940308,0.8294522166252136,2.524592876434326,6.183720111846924,-4.633309364318848
DYNC2I2,3.833845376968384,1.460608720779419,6.1286234855651855,8.408467292785645,-10.664048194885254
UBE2O,1.6187154054641724,0.5101845860481262,2.0231447219848637,7.039214611053467,-5.034158229827881
SLC12A9,1.026535153388977,0.695789098739624,1.9749064445495603,6.724415302276611,-3.566401720046997
NAA25,1.5254371166229248,0.3097319602966308,2.1624696254730225,5.903273105621338,-4.865883827209473
G6PD,1.2779672145843506,0.3647857904434204,2.3172011375427246,5.3901472091674805,-5.07539176940918
SF1,-0.5725253224372864,1.3335188627243042,1.354733943939209,8.387133598327637,3.5352251529693604
CHMP4A,6.3548264503479,8.753764152526855,3.02431058883667,22.29844856262207,8.041168212890625
PPP3CA,1.2250055074691772,0.5225887298583984,0.86323082447052,7.9632391929626465,-0.8338013887405396
PLS1,0.8211502432823181,0.2602910697460174,2.358100175857544,4.691338539123535,-3.6995813846588135
PABPC4,1.303097128868103,0.3504502475261688,2.708596706390381,4.422634124755859,-6.038111209869385
CD151,1.3912992477416992,1.3406013250350952,2.4594950675964355,8.490782737731934,-4.369450092315674
FBXO6,0.980315923690796,0.64805006980896,2.600958824157715,5.219732284545898,-5.124040126800537
UBE2Z,1.312408685684204,0.2519739866256714,2.1586101055145264,5.465878009796143,-4.391993045806885
CD320,1.2329397201538086,0.4643276333808899,1.8992455005645752,6.473409652709961,-3.438727378845215
NCBP1,1.1335943937301636,0.6670244932174683,2.317766666412353,6.2729387283325195,-4.531443119049072
SRM,1.7327187061309814,1.0623767375946045,2.383201837539673,7.182273864746094,-6.1973795890808105
BSCL2,1.1089391708374023,0.5139297842979431,1.5266821384429932,7.022067070007324,-2.2155659198760986
MYH11,1.1404176950454712,0.0935523882508277,1.1804686784744265,6.958367824554443,-1.221983551979065
EFL1,1.1803151369094849,0.5565542578697205,2.1060986518859863,6.115306377410889,-4.028403282165527
SNRPC,-0.6784660816192627,-0.6867355108261108,-2.037443161010742,7.421153545379639,13.880966186523438
DARS2,0.801762580871582,0.7228078246116638,1.2057812213897705,7.654119491577148,-2.0043890476226807
RAC3,1.2521032094955444,0.546788215637207,2.33308744430542,5.900124549865723,-4.902435302734375
DLC1,0.7320635914802551,0.5585627555847168,1.8044297695159912,5.935644626617432,-2.678889751434326
ATP2B2,1.9789514541625977,-0.0801344811916351,2.886434316635132,5.029918670654297,-6.530000686645508
LGMN,1.3002336025238037,0.4450790882110595,2.302950859069824,5.659094333648682,-5.00238561630249
COG2,1.364494562149048,0.8824710249900818,1.937563419342041,7.362887859344482,-4.155487060546875
GEMIN4,0.0258617885410785,3.3352315425872803,1.752618432044983,17.240407943725586,-1.1107001304626465
POLD3,1.402188420295715,-0.006662696134299,2.36594295501709,4.58323335647583,-4.630029201507568
CBWD2,1.2197879552841189,0.4753901958465576,2.1401021480560303,5.988279819488525,-4.185604095458984
KIAA1586,1.5225059986114502,0.4785639941692352,1.9123384952545168,6.802452087402344,-4.427291393280029
PLIN2,0.8391997218132019,0.6483181715011597,1.7140828371047974,7.305046081542969,-2.725343704223633
CBWD1,1.5077561140060425,0.4893674552440643,2.226205348968506,6.451330184936523,-5.283962249755859
ARFGAP3,1.5009835958480835,0.6338613629341125,2.4460220336914062,5.9230546951293945,-5.7045512199401855
CENPT,0.9676832556724548,0.7535053491592407,2.4148619174957275,6.1849470138549805,-4.528200626373291
AGPAT2,1.038953185081482,0.5953073501586914,0.9591278433799744,7.701887607574463,-0.7792924642562866
DNPEP,1.1120240688323977,0.3475302159786224,1.908784866333008,6.146432876586914,-3.1139190196990967
H2AC18,0.722876787185669,-0.4320259094238281,2.253267765045166,4.129502773284912,-2.5349466800689697
BTF3L4,1.627418875694275,0.68135005235672,2.652177095413208,6.005865097045898,-6.427618503570557
PLOD1,1.209834098815918,0.2452731877565384,2.4611918926239014,4.291813850402832,-4.397897720336914
RGS13,1.1678396463394165,0.3069877028465271,2.57144832611084,4.344688415527344,-4.970012187957764
PRKAR1B,0.6878165006637573,0.1353161036968231,1.525147557258606,5.990687847137451,-1.4195609092712402
GPSM2,1.1110912561416626,0.108025275170803,1.8922287225723269,5.5486321449279785,-2.6220436096191406
SLC40A1,1.8131005764007568,0.9383372068405152,3.062589645385742,5.643603324890137,-7.251552581787109
SNF8,1.2280559539794922,-0.9665040969848632,1.8263417482376096,5.372817039489746,-1.4944381713867188
ANKRD28,0.9815309643745422,0.3567745685577392,2.682105302810669,4.492770671844482,-4.89255952835083
NUP205,1.090881109237671,1.225264310836792,1.8668166399002075,8.30439567565918,-3.657106399536133
REEP4,2.9019691944122314,0.757493793964386,3.389191150665283,5.437096118927002,-7.559994697570801
TRPV4,0.945371389389038,0.3672507405281067,1.617186188697815,6.554102897644043,-2.0334813594818115
PRPS1L1,1.512557029724121,0.1962415724992752,2.772289276123047,4.64567232131958,-6.260743618011475
FBXO32,1.6333553791046145,0.3870178461074829,1.8231911659240725,7.2084856033325195,-4.364531517028809
NAE1,1.404098391532898,1.382236361503601,2.2972888946533203,8.562204360961914,-4.30454158782959
BCAS2,0.2024605721235275,0.6479442715644836,1.1017171144485474,8.227311134338379,2.3706724643707275
KDELR1,0.9424195885658264,2.2135396003723145,1.9368966817855835,14.272238731384277,-2.1477527618408203
ATP7B,1.139409065246582,-0.1860518157482147,1.446877360343933,5.947864532470703,-1.6160858869552612
RNF181,1.7370200157165527,0.8397180438041687,2.1349570751190186,7.590427875518799,-5.393827438354492
KNSTRN,1.221416711807251,0.5648549795150757,2.3633501529693604,5.789463043212891,-4.903264045715332
CAMK2B,1.9612185955047607,2.4573795795440674,0.1714424937963485,14.459980964660645,0.7269306778907776
LTN1,1.529823660850525,0.8345597982406616,2.231328248977661,7.402337551116943,-5.4655022621154785
MCTS1,1.3226600885391235,0.1261619478464126,2.4068470001220703,4.364375114440918,-4.379777431488037
HNRNPR,1.9520068168640137,0.5016992092132568,2.403024435043335,6.319924354553223,-6.368124961853027
RAB9A,1.4065279960632324,0.6136485934257507,2.3714025020599365,6.066640853881836,-5.363265514373779
PGAM2,1.412125587463379,0.5461914539337158,2.1531736850738525,6.457151412963867,-4.934571743011475
HACD3,1.3709365129470823,0.7950298190116882,2.285475254058838,7.028898239135742,-4.909738063812256
HAGH,-2.026646852493286,1.1786235570907593,-2.175628185272217,11.439117431640625,10.96213436126709
GSDME,1.547106385231018,0.6339378952980042,2.572145462036133,6.020812034606934,-6.216644763946533
RAB3GAP2,1.1669611930847168,0.1660662144422531,1.818512797355652,5.809452533721924,-2.552579164505005
KRT10,1.569928526878357,1.5007493495941162,1.5347565412521362,8.69505786895752,-3.4644887447357178
TAS2R13,2.09820556640625,0.504743218421936,1.6999176740646362,7.622391223907471,-4.420285701751709
NAPSA,1.874941349029541,0.287049651145935,2.5512373447418213,5.553011894226074,-6.4695563316345215
MUL1,1.606476664543152,0.6331501007080078,1.5203392505645752,7.8760504722595215,-3.641719102859497
TPD52,0.8701338171958923,0.4404707252979278,1.8132017850875852,5.884034156799316,-2.716510534286499
PEX19,1.281718611717224,0.9146163463592528,1.466606855392456,8.076637268066406,-3.0589497089385986
SIRPA,0.453975647687912,0.1808203011751175,-1.3026609420776367,9.745070457458496,10.771332740783691
MAPK4,1.8959656953811648,0.7692811489105225,1.8638622760772705,7.8877434730529785,-5.009716987609863
IFI27,1.9058390855789185,1.0130082368850708,1.444391846656799,8.335472106933594,-4.179749488830566
HMGB3,1.0814487934112549,0.039088848978281,0.7449356317520142,7.453038692474365,-0.4473022520542145
PMS2,0.9677507877349854,0.2248394191265106,1.3486534357070925,6.546815395355225,-1.3412898778915405
SNX2,1.3333392143249512,0.306917667388916,1.9427095651626587,6.228606700897217,-3.578470468521118
IGF2BP2,1.4577677249908447,0.5957473516464233,2.203499794006348,6.489260196685791,-5.1086812019348145
SPCS1,2.08436131477356,0.35501629114151,2.040977478027344,6.710987567901611,-5.79108190536499
ECD,0.9603065252304076,-0.1061672195792198,2.1034107208251958,4.56687593460083,-2.8338406085968018
RDH10,1.3587141036987305,0.5647559762001038,2.750064849853516,4.532130718231201,-6.105303764343262
PMVK,0.4129735231399536,0.1985940635204315,1.91697096824646,4.902523040771484,-2.1674723625183105
CD47,1.2343319654464722,0.3652278780937195,2.375961780548096,5.3107147216796875,-5.116620063781738
CDC73,0.982284665107727,0.9337193965911864,2.532898426055908,6.230866432189941,-4.65449333190918
ALDOC,1.9009263515472408,1.1209611892700195,2.6710774898529053,6.827146053314209,-6.6132683753967285
ENGASE,1.5255712270736694,0.5117626786231995,2.007055759429932,6.766104698181152,-4.555951118469238
FTL,1.0994008779525757,0.1111745536327362,-0.8321489095687866,10.690353393554688,1.594190239906311
ISY1,0.1760174334049224,0.9021697640419006,2.158654928207397,5.426947116851807,-2.4953300952911377
PRICKLE1,1.2687448263168335,0.6383396983146667,1.7373695373535156,7.314614295959473,-3.224210023880005
ATP5F1A,0.8858901262283325,0.4621226787567138,2.1561315059661865,5.54384708404541,-3.591521978378296
GRIN2D,2.1568939685821533,2.183868646621704,0.2850750386714935,14.375787734985352,0.8455399870872498
CHRNA5,1.077599287033081,0.7506008148193359,1.731624960899353,7.4285783767700195,-3.0730538368225098
IL6ST,5.837655544281006,7.983777046203613,2.792750358581543,21.114633560180664,7.0531182289123535
TTC27,1.986188530921936,-0.1465978473424911,2.4344699382781982,5.264201641082764,-6.066928386688232
ALYREF,1.108046293258667,0.913946807384491,1.993991732597351,7.381948471069336,-3.7692809104919434
TMUB1,1.6288033723831177,-0.0436675660312175,2.554920196533203,4.4366536140441895,-5.6323442459106445
SERPINB6,-0.8180335760116577,-1.0239994525909424,1.0970841646194458,1.9629102945327759,4.512284278869629
PYCR2,1.5886584520339966,1.56561279296875,0.3368559181690216,13.405050277709961,1.0378180742263794
SIK2,1.775036096572876,3.958754539489746,1.4460124969482422,18.93703842163086,-0.5476151704788208
URGCP,1.231412053108215,0.8537234663963318,1.9929879903793333,7.23914098739624,-4.121729373931885
CERS1,0.8196250200271606,-0.049618624150753,2.042670726776123,4.692968845367432,-2.3644425868988037
CEP350,0.2074803560972213,-0.8670737743377686,1.7121562957763672,1.4357243776321411,1.795235276222229
USP36,1.6524205207824707,0.6456893682479858,2.873234510421753,5.429187774658203,-6.773545742034912
EXOSC2,1.2446919679641724,0.4856780171394348,1.9561080932617188,6.509713172912598,-3.506948471069336
PSME4,1.4637227058410645,0.2679532468318939,2.79205322265625,4.584622859954834,-6.252928733825684
MAD2L1,1.579553723335266,0.9216212630271912,2.273988723754883,7.389427185058594,-5.658579349517822
RNF180,1.5188658237457275,0.5065771341323853,2.64020037651062,5.0227837562561035,-6.127127170562744
GNPDA1,1.0104362964630127,0.2695126533508301,1.8511697053909304,5.880729675292969,-2.586963653564453
SIX1,-1.4543787240982056,1.8362722396850584,1.7748308181762695,13.487194061279297,5.136502742767334
GPS1,0.9113029837608336,-0.2471661567687988,1.562424659729004,5.721574783325195,-1.407267451286316
EEF1A1P5,1.4968342781066897,0.3804141581058502,2.2031195163726807,7.635737419128418,-6.705654621124268
ENTPD1,2.1722171306610107,0.4041264951229095,1.3434741497039795,7.799729347229004,-3.851029396057129
DNAJC13,1.11454439163208,0.3787025511264801,2.519866704940796,4.593253135681152,-4.915034770965576
ANKRD13B,1.4227215051651,0.2532524764537811,2.4256436824798584,5.052923679351807,-5.343981742858887
FILIP1,1.6083731651306152,-0.0966525897383689,2.9256508350372314,4.675650119781494,-6.264806270599365
HIVEP2,0.9157039523124696,0.5460940003395081,1.0497428178787231,7.4954423904418945,-0.7712666988372803
ARL8B,1.0071464776992798,1.5051372051239014,2.0157086849212646,8.788636207580566,-4.0076775550842285
NDUFA12,0.7845098376274109,1.9994604587554927,1.82882022857666,14.162406921386719,-2.093743085861206
RAB8B,1.4451249837875366,0.7503347396850586,1.763149619102478,7.611991882324219,-3.718585968017578
PCYOX1,1.2977118492126465,0.2197622805833816,1.707514762878418,6.44683313369751,-2.563314914703369
NUP98,1.919458270072937,0.9800293445587158,2.633392572402954,6.811487674713135,-6.618544578552246
POLR2G,-2.496347427368164,0.6204785704612732,0.6773731708526611,14.081280708312988,14.825170516967773
HEXIM1,0.3514644801616668,0.8505939841270447,1.3614091873168943,8.689604759216309,1.806747317314148
EHD4,0.9538061022758484,-0.3112016916275024,1.9009429216384888,4.621767044067383,-2.2104921340942383
TNNT2,1.179200530052185,0.4501987099647522,2.0892391204833984,5.938979625701904,-4.005989074707031
NDUFS3,0.7975819110870361,2.013613224029541,1.9672813415527344,14.15589427947998,-2.111201047897339
STMN1,1.4940334558486938,1.8872716426849363,-0.5453609824180603,14.704261779785156,2.1260697841644287
RABL3,1.2783517837524414,0.5470386743545532,0.4282577335834503,8.999792098999023,-0.3315679132938385
PCBP1,1.7675449848175049,-0.2743386030197143,1.1580288410186768,7.810039520263672,-1.5953853130340576
ATG101,1.6737496852874756,0.81723952293396,2.586421251296997,6.595745086669922,-6.509671211242676
VLDLR,1.0976699590682983,-0.0110992351546883,1.7504624128341677,5.514683246612549,-2.183849811553955
NT5C2,1.5252281427383425,0.7311630845069885,3.117839813232422,5.396801948547363,-6.633946895599365
ERLEC1,1.4844354391098022,0.1784936934709549,2.356496572494507,4.947900772094727,-4.926538944244385
PTK7,1.0856810808181765,-0.2072673439979553,-0.2282421290874481,6.83840799331665,1.208804726600647
ITGA3,1.109000563621521,0.2613135278224945,2.626904249191284,4.321135520935059,-4.959271430969238
PSMD9,1.1474193334579468,3.762049436569214,1.1795607805252075,18.522735595703125,-0.11543986946344376
SNX8,0.8076074123382568,1.0643612146377563,-2.196498394012451,14.953725814819336,7.991896629333496
MSI2,0.8732312321662903,0.3751327395439148,1.2354168891906738,7.1929473876953125,-0.8705889582633972
NAP1L2,1.976119875907898,0.9413506984710692,2.420916795730591,6.838443756103516,-6.5514960289001465
ORC6,0.5147871375083923,0.4219374656677246,1.442636013031006,6.947574615478516,-0.9108472466468811
KIFC1,1.561398983001709,0.6922667026519775,1.928885579109192,7.633412837982178,-4.7778000831604
BNIP2,3.086178779602051,1.155009388923645,2.805014133453369,5.58778190612793,-7.4561991691589355
NPEPPS,1.5741015672683716,0.1771249622106552,2.4407079219818115,4.982673168182373,-5.4139933586120605
SPCS3,1.573641061782837,0.3740254044532776,1.724531650543213,7.215585708618164,-3.8770318031311035
FNDC3B,1.1756887435913086,1.0227750539779663,1.5868878364562988,8.237320899963379,-3.186997413635254
PIP4K2B,1.6917015314102173,0.6968581676483154,2.228600263595581,7.130390644073486,-5.759302139282227
BACH2,1.1745606660842896,0.5299190878868103,-0.4723349511623382,10.222257614135742,0.7335975766181946
CRTAP,1.3257969617843628,0.4830527305603027,2.345829486846924,5.720191478729248,-5.200209617614746
CTSB,1.1268670558929443,0.1881970912218094,1.4456768035888672,6.727311611175537,-1.904761791229248
CYFIP2,1.5347163677215576,0.1156496703624725,1.980699896812439,5.777376651763916,-3.7475051879882812
FNBP1,0.8542542457580566,0.8683272004127502,2.543057680130005,6.12229061126709,-4.605462074279785
GFUS,1.7916314601898191,0.5286509394645691,2.3154895305633545,6.822188854217529,-6.003036975860596
CD46,0.9962597489356996,0.3804697096347809,1.6802641153335571,6.4106645584106445,-2.2332119941711426
CDKAL1,0.5774798393249512,0.3784253299236297,2.2551393508911133,5.299107551574707,-2.785407781600952
SLC20A2,1.7363786697387695,0.6427096128463745,2.4247689247131348,6.487978458404541,-6.305482387542725
